          625   0.513157E-04   0.631951E-04   0.119943E-03   0.158636E-03   0.151580E-02   0.165168E-02   0.228040E-02   0.208804E-02
          630   0.523428E-04   0.644355E-04   0.119304E-03   0.155121E-03   0.151003E-02   0.164492E-02   0.228173E-02   0.208719E-02
          635   0.533097E-04   0.655924E-04   0.119325E-03   0.150887E-03   0.150420E-02   0.163812E-02   0.228315E-02   0.208635E-02
          640   0.541407E-04   0.665654E-04   0.119780E-03   0.146044E-03   0.149830E-02   0.163126E-02   0.228476E-02   0.208558E-02
          645   0.547796E-04   0.672406E-04   0.120252E-03   0.140769E-03   0.149229E-02   0.162427E-02   0.228656E-02   0.208493E-02
          650   0.551615E-04   0.676339E-04   0.120749E-03   0.135547E-03   0.148618E-02   0.161714E-02   0.228864E-02   0.208438E-02
          655   0.552103E-04   0.675129E-04   0.121136E-03   0.131263E-03   0.148001E-02   0.160996E-02   0.229086E-02   0.208381E-02
          660   0.548232E-04   0.669070E-04   0.121237E-03   0.129123E-03   0.147379E-02   0.160273E-02   0.229333E-02   0.208334E-02
          665   0.540546E-04   0.657321E-04   0.120996E-03   0.128466E-03   0.146759E-02   0.159551E-02   0.229596E-02   0.208285E-02
          670   0.528770E-04   0.640416E-04   0.120355E-03   0.128492E-03   0.146141E-02   0.158834E-02   0.229878E-02   0.208240E-02
          675   0.514169E-04   0.620065E-04   0.119332E-03   0.128948E-03   0.145526E-02   0.158122E-02   0.230178E-02   0.208192E-02
          680   0.500308E-04   0.599872E-04   0.118025E-03   0.129523E-03   0.144914E-02   0.157411E-02   0.230492E-02   0.208158E-02
          685   0.489458E-04   0.582288E-04   0.116549E-03   0.129901E-03   0.144303E-02   0.156701E-02   0.230819E-02   0.208135E-02
          690   0.484392E-04   0.570540E-04   0.115004E-03   0.129749E-03   0.143691E-02   0.155989E-02   0.231161E-02   0.208117E-02
          695   0.481668E-04   0.565235E-04   0.113595E-03   0.129078E-03   0.143081E-02   0.155280E-02   0.231515E-02   0.208107E-02
          700   0.480712E-04   0.563763E-04   0.113008E-03   0.127890E-03   0.142477E-02   0.154576E-02   0.231888E-02   0.208095E-02
          705   0.484536E-04   0.569066E-04   0.113387E-03   0.126286E-03   0.141879E-02   0.153880E-02   0.232274E-02   0.208085E-02
          710   0.491100E-04   0.577549E-04   0.114278E-03   0.124371E-03   0.141289E-02   0.153194E-02   0.232670E-02   0.208081E-02
          715   0.496794E-04   0.584411E-04   0.115329E-03   0.122398E-03   0.140705E-02   0.152513E-02   0.233068E-02   0.208087E-02
          720   0.500582E-04   0.588508E-04   0.116409E-03   0.120430E-03   0.140127E-02   0.151838E-02   0.233479E-02   0.208100E-02
          725   0.501577E-04   0.588976E-04   0.117332E-03   0.118528E-03   0.139554E-02   0.151170E-02   0.233894E-02   0.208118E-02
          730   0.499263E-04   0.584606E-04   0.117933E-03   0.116925E-03   0.138988E-02   0.150510E-02   0.234315E-02   0.208136E-02
          735   0.493579E-04   0.575811E-04   0.118339E-03   0.116420E-03   0.138431E-02   0.149859E-02   0.234744E-02   0.208160E-02
          740   0.485681E-04   0.563867E-04   0.118593E-03   0.116924E-03   0.137883E-02   0.149218E-02   0.235172E-02   0.208183E-02
          745   0.476700E-04   0.550074E-04   0.118807E-03   0.117627E-03   0.137345E-02   0.148632E-02   0.235604E-02   0.208211E-02
          750   0.467330E-04   0.536322E-04   0.119084E-03   0.118188E-03   0.136815E-02   0.148791E-02   0.236038E-02   0.208248E-02
          755   0.459262E-04   0.524499E-04   0.119399E-03   0.118435E-03   0.136294E-02   0.148956E-02   0.236476E-02   0.208289E-02
